# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
21

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,ZQCTGKKFUH,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,16,17
# x,y,z,u,w
5.504370676798997497e-01, -6.400000000000000133e-02, 7.470345474798854971e-18, 5.106399726032996464e-18, 1.187964025135578635e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 2.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 5.504370676798997497e-01, -6.400000000000000133e-02, 1.257674520083185143e-17
5.500000000000000444e-01, -6.400000000000000133e-02, 7.470345474798854971e-18, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 5.500000000000000444e-01, -6.400000000000000133e-02, 7.470345474798854971e-18
# DegenGeom Type, nXsecs
STICK_NODE, 6
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
5.500000000000000444e-01, -3.000000000000000062e-03, 0.000000000000000000e+00, 5.900000000000000799e-01, -3.000000000000000062e-03, 0.000000000000000000e+00, 5.697846256725411784e-01, -3.000000000000000062e-03, -8.033091765717025609e-04, 5.666922795253463985e-01, -3.000000000000000062e-03, -9.457656230662199242e-04, 1.002527894697539113e-01, 2.819256740068107892e-01, 4.000000000000003553e-02, 1.840185597665929711e-07, 1.109192049374211454e-05, 1.300200514780139335e-07, 1.061400204046530139e-10, 9.362822467535558651e-09, 5.128846355548869049e-11, 1.081362577639217212e-04, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.184662503856101396e-16, 4.107446142080939389e-02, 4.023720467022193215e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.184662503856101396e-16, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.184662503856101396e-16, 0.000000000000000000e+00, -5.500000000000000444e-01, 3.553987511568304149e-19, -3.000000000000000062e-03, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.184662503856101396e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.184662503856101396e-16, 0.000000000000000000e+00, 5.500000000000000444e-01, -3.000000000000000062e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.004442212670446644e-01, 3.008573132482310064e-01, 1.800000000000000000e+02, 1.328975442032547427e+01, 1.094417350300000598e-02, 1.060469526978555579e-02
5.500000000000000444e-01, -1.519999999999999823e-02, 1.494069094959770609e-18, 5.900000000000000799e-01, -1.519999999999999823e-02, 1.494069094959770609e-18, 5.697925197983102485e-01, -1.519999999999999823e-02, -6.427824294687888192e-04, 5.667050699744642372e-01, -1.519999999999999823e-02, -7.567285870336366762e-04, 1.001115529374429630e-01, 2.821400092650192537e-01, 4.000000000000003553e-02, 1.800720184397080760e-07, 1.106991832245561379e-05, 1.040074958285314003e-07, 1.032503501412203202e-10, 9.343831342927073885e-09, 4.119847733064376571e-11, 1.080302913291548994e-04, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 4.095092032741445842e-02, 4.028065477936988020e-02, 1.199999999999999956e+00, 1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.500000000000000444e-01, -1.494069094959770609e-18, -1.519999999999999823e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.500000000000000444e-01, -1.519999999999999823e-02, 1.494069094959770609e-18, 1.000000000000000000e+00, 1.002925046310700063e-01, 3.010526229832943823e-01, 1.800000000000000000e+02, 1.331563270621668593e+01, 1.103453381552954582e-02, 1.071356755660906983e-02
5.500000000000000444e-01, -2.739999999999999380e-02, 2.988138189919541218e-18, 5.900000000000000799e-01, -2.739999999999999380e-02, 2.988138189919541218e-18, 5.697984691306078320e-01, -2.739999999999999380e-02, -4.821397576081013349e-04, 5.667132336552967997e-01, -2.739999999999999380e-02, -5.675770650738356333e-04, 1.000073706191447059e-01, 2.823543445232277183e-01, 4.000000000000003553e-02, 1.770328099911596694e-07, 1.105309959537775256e-05, 7.796669433062295364e-08, 1.010307094118061177e-10, 9.330052099826313477e-09, 3.092780761426302794e-11, 1.079541374093493376e-04, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 4.083647222722662506e-02, 4.033353931209482379e-02, 1.399999999999999911e+00, 1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.500000000000000444e-01, -2.988138189919541218e-18, -2.739999999999999380e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.500000000000000444e-01, -2.739999999999999380e-02, 2.988138189919541218e-18, 1.000000000000000000e+00, 1.001748035375473050e-01, 3.010931067231324421e-01, 1.800000000000000000e+02, 1.333345731328717676e+01, 1.108163375051689908e-02, 1.080470998240956951e-02
5.500000000000000444e-01, -3.960000000000000325e-02, 4.482207284879313753e-18, 5.900000000000000799e-01, -3.960000000000000325e-02, 4.482207284879313753e-18, 5.698024573083789734e-01, -3.960000000000000325e-02, -3.214292930893816779e-04, 5.667167607674048480e-01, -3.960000000000000325e-02, -3.783674022365367262e-04, 9.994035839585711789e-02, 2.825686797814361828e-01, 4.000000000000003553e-02, 1.748953067155152040e-07, 1.104148322526100865e-05, 5.192994806422631204e-08, 9.947425165653862716e-11, 9.321490825824838957e-09, 2.057321692934150076e-11, 1.079077960045050357e-04, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 4.073120507468739465e-02, 4.039583639490611916e-02, 1.600000000000000089e+00, 1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.500000000000000444e-01, -4.482207284879313753e-18, -3.960000000000000325e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.500000000000000444e-01, -3.960000000000000325e-02, 4.482207284879313753e-18, 1.000000000000000000e+00, 1.000913240022330841e-01, 3.009385138097396273e-01, 1.799999987925817493e+02, 1.334315802217816227e+01, 1.108252762702141569e-02, 1.087515818305910369e-02
5.500000000000000444e-01, -5.179999999999999882e-02, 5.976276379839083976e-18, 5.900000000000000799e-01, -5.179999999999999882e-02, 5.976276379839083976e-18, 5.698044781892256383e-01, -5.179999999999999882e-02, -1.606997358912179311e-04, 5.667156491751552672e-01, -5.179999999999999882e-02, -1.891561679081035210e-04, 9.991059106000056700e-02, 2.827830150396446474e-01, 4.000000000000003553e-02, 1.736558220956789288e-07, 1.103507383670533533e-05, 2.593007284880135125e-08, 9.857704775740740300e-11, 9.318139937122710538e-09, 1.023165987419863564e-11, 1.078912671146220616e-04, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.987619391891952574e-15, 4.063518930793786482e-02, 4.046750335010692451e-02, 1.800000000000000044e+00, 1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.987619391891952574e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.987619391891952574e-15, 0.000000000000000000e+00, -5.500000000000000444e-01, 9.698240812016404642e-17, -5.179999999999999882e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.987619391891952574e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.987619391891952574e-15, 0.000000000000000000e+00, 5.500000000000000444e-01, -5.179999999999999882e-02, 5.976276379839083976e-18, 1.000000000000000000e+00, 1.000423554678558508e-01, 3.005329751996615451e-01, 1.799999987925817493e+02, 1.334469241727680178e+01, 1.103687383305419073e-02, 1.092288713811191865e-02
5.500000000000000444e-01, -6.400000000000000133e-02, 7.470345474798854971e-18, 5.900000000000000799e-01, -6.400000000000000133e-02, 7.470345474798854971e-18, 5.698045359442799329e-01, -6.400000000000000133e-02, 9.122810450931937243e-18, 5.667099044300801802e-01, -6.400000000000000133e-02, 8.927097434764007025e-18, 9.991810189927462227e-02, 2.829973502978531119e-01, 4.000000000000003553e-02, 1.733126316038340614e-07, 1.103386166939487925e-05, -3.595059229782178900e-21, 9.833808968143020773e-11, 9.319978187061545005e-09, -2.761803437721533624e-24, 1.079045507397003069e-04, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 4.054847715807148589e-02, 4.054847715807150671e-02, 2.000000000000000000e+00, 1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.500000000000000444e-01, -7.470345474798854971e-18, -6.400000000000000133e-02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.500000000000000444e-01, -6.400000000000000133e-02, 7.470345474798854971e-18, 1.000000000000000000e+00, 1.000283335173726279e-01, 2.997960243916311107e-01, 1.800000000000000000e+02, 1.333804627197352843e+01, 1.094698679227795735e-02, 1.094698679228170261e-02
# DegenGeom Type, nXsecs
STICK_FACE, 5
# sweeple,sweepte,areaTop,areaBot
0.000000000000000000e+00, 0.000000000000000000e+00, 5.004057008020758660e-04, 4.912090288624611873e-04
0.000000000000000000e+00, 0.000000000000000000e+00, 4.989538340055806390e-04, 4.917967778789158681e-04
0.000000000000000000e+00, 0.000000000000000000e+00, 4.976134334170759319e-04, 4.924994887225791996e-04
0.000000000000000000e+00, 0.000000000000000000e+00, 4.963854652604995183e-04, 4.933167675611673398e-04
0.000000000000000000e+00, 0.000000000000000000e+00, 4.952706778663467334e-04, 4.942479695898566042e-04
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
6.585263871324506998e-06, 6.585263870117091178e-06, 5.167740025713645283e-03, 7.106276864173346726e-04, 5.193288698166534280e-07, 1.836186647789969548e-07, 6.951921187987158853e-07, -2.037438636994340156e-08, -5.039712276912187283e-10, -6.587413678484687378e-09, 2.575572047987070725e-09, 4.270045912484782828e-08, 4.523555499145466441e-08, -1.119090553093554450e-09, 3.846368740866983971e-11, -1.816129453822217174e-12, 5.698031815896215102e-01, -3.116484478219139209e-02, -1.074096486637093629e-04, 5.357703497292223282e-01, -3.320933568819386950e-02, -4.565774813850450556e-04

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,HStab,1,JMOZLNIWWB,0,1,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.224646799147353207e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.224646799147353207e-16, -1.000000000000000000e+00, 0.000000000000000000e+00, 5.500000000000000444e-01, 3.000000000000000062e-03, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
5.900000000000000799e-01, 3.000000000000000062e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00
5.892375259043484137e-01, 3.000000000000000062e-03, 2.328480498291938215e-05, 1.000000000000000000e+00, 4.173311976788848798e-02
5.881418523636634532e-01, 3.000000000000000062e-03, 5.694574496767624259e-05, 1.000000000000000000e+00, 9.595583006934514658e-02
5.865999905928385161e-01, 3.000000000000000062e-03, 1.048696278599252124e-04, 1.000000000000000000e+00, 1.722603643809275942e-01
5.844929739001157865e-01, 3.000000000000000930e-03, 1.718153914964115636e-04, 1.000000000000000000e+00, 2.765358755368439447e-01
5.817262208217970354e-01, 3.000000000000000062e-03, 2.627537210286939547e-04, 1.000000000000000000e+00, 4.134663504172014781e-01
5.782773789331177028e-01, 3.000000000000000062e-03, 3.802749192361203263e-04, 1.000000000000000000e+00, 5.841612375912467181e-01
5.742465538402421465e-01, 3.000000000000000062e-03, 5.193730956718080978e-04, 1.000000000000000000e+00, 7.836633902842906618e-01
5.698752650760610106e-01, 3.000000000000000062e-03, 6.600998336653118425e-04, 1.000000000000000000e+00, 1.000000000000000000e+00
5.655030267288172485e-01, 3.000000000000000062e-03, 7.665993570298229934e-04, 1.000000000000000000e+00, 1.216336609715709338e+00
5.614700106878371955e-01, 3.000000000000000062e-03, 8.015769426268821735e-04, 1.000000000000000000e+00, 1.415838762408753171e+00
5.580194428398000950e-01, 3.000000000000000062e-03, 8.431096022173698110e-04, 1.000000000000000000e+00, 1.586533649582798411e+00
5.552514754130907226e-01, 3.000000000000000062e-03, 8.815120239895699733e-04, 1.000000000000000000e+00, 1.723464124463156111e+00
5.531436813511245720e-01, 3.000000000000000062e-03, 8.576176574591085023e-04, 1.000000000000000000e+00, 1.827739635619072267e+00
5.516060826652622318e-01, 3.000000000000000062e-03, 7.405384659927629351e-04, 1.000000000000000000e+00, 1.904044169930654951e+00
5.505406623943028821e-01, 3.000000000000000062e-03, 4.939169048033257474e-04, 1.000000000000000000e+00, 1.958266880232111484e+00
5.500000000000000444e-01, 3.000000000000000062e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00
5.503264345320336703e-01, 3.000000000000000062e-03, -6.707141326682976691e-04, 1.000000000000000000e+00, 2.041733119767888294e+00
5.512596439340489152e-01, 3.000000000000000062e-03, -1.282538808605179076e-03, 1.000000000000000000e+00, 2.095955830069344827e+00
5.527141661979110276e-01, 3.000000000000000930e-03, -1.883412386447385701e-03, 1.000000000000000000e+00, 2.172260364380927733e+00
5.547865058690992779e-01, 3.000000000000000496e-03, -2.461074111117995174e-03, 1.000000000000000000e+00, 2.276535875536843889e+00
5.575710823113000369e-01, 3.000000000000000496e-03, -2.938872940966130026e-03, 1.000000000000000000e+00, 2.413466350417201589e+00
5.610840432327077743e-01, 3.000000000000000496e-03, -3.189917013015268997e-03, 1.000000000000000000e+00, 2.584161237591246607e+00
5.652011628510837937e-01, 3.000000000000000496e-03, -3.141423693139869244e-03, 1.000000000000000000e+00, 2.783663390284290440e+00
5.696592427797768643e-01, 3.000000000000000496e-03, -2.891195670534142149e-03, 1.000000000000000000e+00, 3.000000000000000000e+00
5.741057692637311360e-01, 3.000000000000000496e-03, -2.483420458910439235e-03, 1.000000000000000000e+00, 3.216336609715709116e+00
5.781939086723568710e-01, 3.000000000000000930e-03, -1.990270332593315449e-03, 1.000000000000000000e+00, 3.415838762408752949e+00
5.816812048456779793e-01, 3.000000000000000062e-03, -1.488380384147759694e-03, 1.000000000000000000e+00, 3.586533649582798411e+00
5.844709568453680948e-01, 3.000000000000000062e-03, -1.035171441538538899e-03, 1.000000000000000000e+00, 3.723464124463156111e+00
5.865903693076349734e-01, 3.000000000000000062e-03, -6.602420988066622998e-04, 1.000000000000000000e+00, 3.827739635619072267e+00
5.881382623677186006e-01, 3.000000000000000062e-03, -3.693920817260180054e-04, 1.000000000000000000e+00, 3.904044169930655173e+00
5.892365560306702665e-01, 3.000000000000000062e-03, -1.540964987359859373e-04, 1.000000000000000000e+00, 3.958266880232111262e+00
5.900000000000000799e-01, 3.000000000000000062e-03, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00
5.900000000000000799e-01, 1.519999999999999823e-02, 1.494069094959770609e-18, 1.199999999999999956e+00, 0.000000000000000000e+00
5.892372854078575806e-01, 1.519999999999999823e-02, 3.631141004646080072e-05, 1.199999999999999956e+00, 4.173311976788848798e-02
5.881411969646225257e-01, 1.519999999999999823e-02, 8.805566533856944568e-05, 1.199999999999999956e+00, 9.595583006934514658e-02
5.865986190656056198e-01, 1.519999999999999823e-02, 1.601579971863511436e-04, 1.199999999999999956e+00, 1.722603643809275942e-01
5.844903899398633529e-01, 1.519999999999999823e-02, 2.577490316186309329e-04, 1.199999999999999956e+00, 2.765358755368439447e-01
5.817216632241800633e-01, 1.519999999999999823e-02, 3.847301541791838084e-04, 1.199999999999999956e+00, 4.134663504172014781e-01
5.782697883375045311e-01, 1.519999999999999823e-02, 5.405090637940505524e-04, 1.199999999999999956e+00, 5.841612375912467181e-01
5.742346518983524328e-01, 1.519999999999999823e-02, 7.149007793152426307e-04, 1.199999999999999956e+00, 7.836633902842906618e-01
5.698578113342083196e-01, 1.519999999999999823e-02, 8.823940643025152391e-04, 1.199999999999999956e+00, 1.000000000000000000e+00
5.654792449945349464e-01, 1.519999999999999823e-02, 1.003601758490795144e-03, 1.199999999999999956e+00, 1.216336609715709338e+00
5.614399873526526585e-01, 1.519999999999999823e-02, 1.040933961698605912e-03, 1.199999999999999956e+00, 1.415838762408753171e+00
5.579842870624753814e-01, 1.519999999999999823e-02, 1.055376757295746959e-03, 1.199999999999999956e+00, 1.586533649582798411e+00
5.552136430225795838e-01, 1.519999999999999823e-02, 1.043525911964851734e-03, 1.199999999999999956e+00, 1.723464124463156111e+00
5.531068221419748188e-01, 1.519999999999999823e-02, 9.646754356552645921e-04, 1.199999999999999956e+00, 1.827739635619072267e+00
5.515745373334831614e-01, 1.519999999999999823e-02, 7.986470535191886322e-04, 1.199999999999999956e+00, 1.904044169930654951e+00
5.505199434514223000e-01, 1.519999999999999823e-02, 5.139299263562209985e-04, 1.199999999999999956e+00, 1.958266880232111484e+00
5.500000000000000444e-01, 1.519999999999999823e-02, 1.494069094959770609e-18, 1.199999999999999956e+00, 2.000000000000000000e+00
5.503485611616069084e-01, 1.519999999999999823e-02, -6.553677086481935268e-04, 1.199999999999999956e+00, 2.041733119767888294e+00
5.512973863485125525e-01, 1.519999999999999823e-02, -1.232247327609118119e-03, 1.199999999999999956e+00, 2.095955830069344827e+00
5.527632100194040943e-01, 1.519999999999999823e-02, -1.785311218845883185e-03, 1.199999999999999956e+00, 2.172260364380927733e+00
5.548416673873863836e-01, 1.519999999999999823e-02, -2.307175581667588946e-03, 1.199999999999999956e+00, 2.276535875536843889e+00
5.576255986396753128e-01, 1.519999999999999823e-02, -2.731987428294752052e-03, 1.199999999999999956e+00, 2.413466350417201589e+00
5.611312133885490994e-01, 1.519999999999999823e-02, -2.951606018009312639e-03, 1.199999999999999956e+00, 2.584161237591246607e+00
5.652377538923480937e-01, 1.519999999999999823e-02, -2.903461227378829283e-03, 1.199999999999999956e+00, 2.783663390284290440e+00
5.696849934971809359e-01, 1.519999999999999823e-02, -2.667270733797576752e-03, 1.199999999999999956e+00, 3.000000000000000000e+00
5.741220242371436466e-01, 1.519999999999999823e-02, -2.286138669906144939e-03, 1.199999999999999956e+00, 3.216336609715709116e+00
5.782030121288957991e-01, 1.519999999999999823e-02, -1.828505394479803875e-03, 1.199999999999999956e+00, 3.415838762408752949e+00
5.816856504432847963e-01, 1.519999999999999823e-02, -1.365231484674433787e-03, 1.199999999999999956e+00, 3.586533649582798411e+00
5.844727762960651996e-01, 1.519999999999999823e-02, -9.484338716523302206e-04, 1.199999999999999956e+00, 3.723464124463156111e+00
5.865909220374427857e-01, 1.519999999999999823e-02, -6.044559739437403798e-04, 1.199999999999999956e+00, 3.827739635619072267e+00
5.881383249678666658e-01, 1.519999999999999823e-02, -3.380127347452436528e-04, 1.199999999999999956e+00, 3.904044169930655173e+00
5.892365095089151517e-01, 1.519999999999999823e-02, -1.409607650489139012e-04, 1.199999999999999956e+00, 3.958266880232111262e+00
5.900000000000000799e-01, 1.519999999999999823e-02, 1.494069094959770609e-18, 1.199999999999999956e+00, 4.000000000000000000e+00
5.900000000000000799e-01, 2.739999999999999380e-02, 2.988138189919541218e-18, 1.399999999999999911e+00, 0.000000000000000000e+00
5.892370449113668585e-01, 2.739999999999999380e-02, 4.933801511000222606e-05, 1.399999999999999911e+00, 4.173311976788848798e-02
5.881405415655815982e-01, 2.739999999999999380e-02, 1.191655857094626488e-04, 1.399999999999999911e+00, 9.595583006934514658e-02
5.865972475383727236e-01, 2.739999999999999380e-02, 2.154463665127770476e-04, 1.399999999999999911e+00, 1.722603643809275942e-01
5.844878059796109193e-01, 2.739999999999999380e-02, 3.436826717408503293e-04, 1.399999999999999911e+00, 2.765358755368439447e-01
5.817171056265629803e-01, 2.739999999999999380e-02, 5.067065873296736078e-04, 1.399999999999999911e+00, 4.134663504172014781e-01
5.782621977418912484e-01, 2.739999999999999380e-02, 7.007432083519806159e-04, 1.399999999999999911e+00, 5.841612375912467181e-01
5.742227499564627191e-01, 2.739999999999999380e-02, 9.104284629586772721e-04, 1.399999999999999911e+00, 7.836633902842906618e-01
5.698403575923555175e-01, 2.739999999999999380e-02, 1.104688294939718853e-03, 1.399999999999999911e+00, 1.000000000000000000e+00
5.654554632602526443e-01, 2.739999999999999380e-02, 1.240604159951767512e-03, 1.399999999999999911e+00, 1.216336609715709338e+00
5.614099640174680106e-01, 2.739999999999999380e-02, 1.280290980770329868e-03, 1.399999999999999911e+00, 1.415838762408753171e+00
5.579491312851507789e-01, 2.739999999999999380e-02, 1.267643912374124323e-03, 1.399999999999999911e+00, 1.586533649582798411e+00
5.551758106320683339e-01, 2.739999999999999380e-02, 1.205539799940133494e-03, 1.399999999999999911e+00, 1.723464124463156111e+00
5.530699629328251765e-01, 2.739999999999999380e-02, 1.071733213851420573e-03, 1.399999999999999911e+00, 1.827739635619072267e+00
5.515429920017040910e-01, 2.739999999999999380e-02, 8.567556410456142208e-04, 1.399999999999999911e+00, 1.904044169930654951e+00
5.504992245085416069e-01, 2.739999999999999380e-02, 5.339429479091161411e-04, 1.399999999999999911e+00, 1.958266880232111484e+00
5.500000000000000444e-01, 2.739999999999999380e-02, 2.988138189919541218e-18, 1.399999999999999911e+00, 2.000000000000000000e+00
5.503706877911800355e-01, 2.739999999999999380e-02, -6.400212846280892761e-04, 1.399999999999999911e+00, 2.041733119767888294e+00
5.513351287629761899e-01, 2.739999999999999380e-02, -1.181955846613057162e-03, 1.399999999999999911e+00, 2.095955830069344827e+00
5.528122538408970499e-01, 2.739999999999999380e-02, -1.687210051244380452e-03, 1.399999999999999911e+00, 2.172260364380927733e+00
5.548968289056736003e-01, 2.739999999999999380e-02, -2.153277052217182717e-03, 1.399999999999999911e+00, 2.276535875536843889e+00
5.576801149680506997e-01, 2.739999999999999380e-02, -2.525101915623374077e-03, 1.399999999999999911e+00, 2.413466350417201589e+00
5.611783835443903135e-01, 2.739999999999999380e-02, -2.713295023003356281e-03, 1.399999999999999911e+00, 2.584161237591246607e+00
5.652743449336125048e-01, 2.739999999999999380e-02, -2.665498761617789755e-03, 1.399999999999999911e+00, 2.783663390284290440e+00
5.697107442145850076e-01, 2.739999999999999380e-02, -2.443345797061011789e-03, 1.399999999999999911e+00, 3.000000000000000000e+00
5.741382792105561572e-01, 2.739999999999999380e-02, -2.088856880901850642e-03, 1.399999999999999911e+00, 3.216336609715709116e+00
5.782121155854347272e-01, 2.739999999999999380e-02, -1.666740456366292518e-03, 1.399999999999999911e+00, 3.415838762408752949e+00
5.816900960408915022e-01, 2.739999999999999380e-02, -1.242082585201107880e-03, 1.399999999999999911e+00, 3.586533649582798411e+00
5.844745957467621933e-01, 2.739999999999999380e-02, -8.616963017661215425e-04, 1.399999999999999911e+00, 3.723464124463156111e+00
5.865914747672505980e-01, 2.739999999999999380e-02, -5.486698490808183514e-04, 1.399999999999999911e+00, 3.827739635619072267e+00
5.881383875680147311e-01, 2.739999999999999380e-02, -3.066333877644693545e-04, 1.399999999999999911e+00, 3.904044169930655173e+00
5.892364629871599258e-01, 2.739999999999999380e-02, -1.278250313618418650e-04, 1.399999999999999911e+00, 3.958266880232111262e+00
5.900000000000000799e-01, 2.739999999999999380e-02, 2.988138189919541218e-18, 1.399999999999999911e+00, 4.000000000000000000e+00
5.900000000000000799e-01, 3.960000000000000325e-02, 4.482207284879313753e-18, 1.600000000000000089e+00, 0.000000000000000000e+00
5.892368044148760253e-01, 3.960000000000000325e-02, 6.236462017354365141e-05, 1.600000000000000089e+00, 4.173311976788848798e-02
5.881398861665407818e-01, 3.960000000000000325e-02, 1.502755060803558790e-04, 1.600000000000000089e+00, 9.595583006934514658e-02
5.865958760111398274e-01, 3.960000000000000325e-02, 2.707347358392030059e-04, 1.600000000000000089e+00, 1.722603643809275942e-01
